t, c	M(t), рад	E(t), рад	Theta(t), рад	
35152	5.11265	4.47438	3.82903
35153	5.1128	4.4745	3.82911
35154	5.11294	4.47463	3.8292
35155	5.11309	4.47476	3.82928
35156	5.11323	4.4749	3.82937
35157	5.11338	4.47501	3.82944
35158	5.11352	4.47513	3.82952
35159	5.11367	4.47527	3.82962
35160	5.11381	4.47539	3.82969
35161	5.11396	4.4755	3.82977
35162	5.11411	4.47564	3.82986
35163	5.11425	4.47576	3.82994
35164	5.1144	4.4759	3.83003
35165	5.11454	4.47602	3.8301
35166	5.11469	4.47613	3.83018
35167	5.11483	4.47627	3.83027
35168	5.11498	4.47639	3.83035
35169	5.11512	4.47653	3.83044
35170	5.11527	4.47665	3.83052
35171	5.11541	4.47677	3.8306
35172	5.11556	4.47691	3.83069
35173	5.11571	4.47702	3.83076
35174	5.11585	4.47716	3.83085
35175	5.116	4.47728	3.83093
35176	5.11614	4.4774	3.83101
35177	5.11629	4.47754	3.8311
35178	5.11643	4.47766	3.83117
35179	5.11658	4.4778	3.83127
35180	5.11672	4.47791	3.83134
35181	5.11687	4.47803	3.83142
35182	5.11701	4.47817	3.83151
35183	5.11716	4.47829	3.83159
35184	5.11731	4.47843	3.83168
35185	5.11745	4.47855	3.83176
35186	5.1176	4.47866	3.83183
35187	5.11774	4.4788	3.83193
35188	5.11789	4.47892	3.832
35189	5.11803	4.47906	3.83209
35190	5.11818	4.47918	3.83217
35191	5.11832	4.47929	3.83225
35192	5.11847	4.47943	3.83234
35193	5.11861	4.47956	3.83242
35194	5.11876	4.47968	3.8325
35195	5.11891	4.47981	3.83258
35196	5.11905	4.47993	3.83267
35197	5.1192	4.48006	3.83275
35198	5.11934	4.48019	3.83283
35199	5.11949	4.48031	3.83291
35200	5.11963	4.48045	3.833
35201	5.11978	4.48056	3.83308
35202	5.11992	4.4807	3.83316
35203	5.12007	4.48082	3.83325
35204	5.12021	4.48094	3.83333
35205	5.12036	4.48108	3.83341
35206	5.12051	4.4812	3.8335
35207	5.12065	4.48132	3.83357
35208	5.1208	4.48145	3.83366
35209	5.12094	4.48157	3.83374
35210	5.12109	4.48171	3.83383
35211	5.12123	4.48183	3.83391
35212	5.12138	4.48195	3.83399
35213	5.12152	4.48208	3.83408
35214	5.12167	4.48221	3.83416
35215	5.12181	4.48232	3.83423
35216	5.12196	4.48246	3.83432
35217	5.12211	4.48258	3.8344
35218	5.12225	4.48272	3.83449
35219	5.1224	4.48284	3.83457
35220	5.12254	4.48296	3.83465
35221	5.12269	4.48309	3.83474
35222	5.12283	4.48321	3.83481
35223	5.12298	4.48335	3.8349
35224	5.12312	4.48347	3.83498
35225	5.12327	4.48361	3.83508
35226	5.12341	4.48372	3.83515
35227	5.12356	4.48385	3.83523
35228	5.1237	4.48399	3.83532
35229	5.12385	4.4841	3.8354
35230	5.124	4.48424	3.83549
35231	5.12414	4.48435	3.83556
35232	5.12429	4.48449	3.83566
35233	5.12443	4.48462	3.83574
35234	5.12458	4.48474	3.83582
35235	5.12472	4.48487	3.8359
35236	5.12487	4.48499	3.83598
35237	5.12501	4.48512	3.83607
35238	5.12516	4.48525	3.83615
35239	5.1253	4.48537	3.83623
35240	5.12545	4.48551	3.83632
35241	5.1256	4.48563	3.8364
35242	5.12574	4.48575	3.83648
35243	5.12589	4.48588	3.83657
35244	5.12603	4.486	3.83665
35245	5.12618	4.48614	3.83674
35246	5.12632	4.48626	3.83682
35247	5.12647	4.48638	3.83689
35248	5.12661	4.48651	3.83698
35249	5.12676	4.48664	3.83706
35250	5.1269	4.48675	3.83714
35251	5.12705	4.48689	3.83723
35252	5.1272	4.48701	3.83731
35253	5.12734	4.48715	3.8374
35254	5.12749	4.48727	3.83748
35255	5.12763	4.48741	3.83757
35256	5.12778	4.48752	3.83765
35257	5.12792	4.48766	3.83774
35258	5.12807	4.48778	3.83781
35259	5.12821	4.48792	3.83791
35260	5.12836	4.48804	3.83799
35261	5.1285	4.48816	3.83807
35262	5.12865	4.4883	3.83816
35263	5.1288	4.48842	3.83824
35264	5.12894	4.48854	3.83831
35265	5.12909	4.48867	3.8384
35266	5.12923	4.48879	3.83848
35267	5.12938	4.48893	3.83857
35268	5.12952	4.48905	3.83865
35269	5.12967	4.48917	3.83873
35270	5.12981	4.48931	3.83882
35271	5.12996	4.48942	3.8389
35272	5.1301	4.48956	3.83899
35273	5.13025	4.48968	3.83907
35274	5.1304	4.48982	3.83916
35275	5.13054	4.48994	3.83924
35276	5.13069	4.49008	3.83933
35277	5.13083	4.4902	3.83941
35278	5.13098	4.49032	3.83949
35279	5.13112	4.49045	3.83958
35280	5.13127	4.49058	3.83966
35281	5.13141	4.49071	3.83974
35282	5.13156	4.49084	3.83983
35283	5.1317	4.49095	3.8399
35284	5.13185	4.49109	3.83999
35285	5.132	4.49121	3.84008
35286	5.13214	4.49133	3.84015
35287	5.13229	4.49147	3.84024
35288	5.13243	4.49158	3.84032
35289	5.13258	4.49172	3.84041
35290	5.13272	4.49184	3.84049
35291	5.13287	4.49198	3.84058
35292	5.13301	4.4921	3.84066
35293	5.13316	4.49224	3.84075
35294	5.1333	4.49235	3.84083
35295	5.13345	4.49249	3.84092
35296	5.1336	4.49262	3.841
35297	5.13374	4.49274	3.84108
35298	5.13389	4.49287	3.84117
35299	5.13403	4.493	3.84125
35300	5.13418	4.49311	3.84133
35301	5.13432	4.49325	3.84142
35302	5.13447	4.49337	3.8415
35303	5.13461	4.4935	3.84159
35304	5.13476	4.49363	3.84167
35305	5.1349	4.49374	3.84175
35306	5.13505	4.49388	3.84184
35307	5.13519	4.494	3.84192
35308	5.13534	4.49414	3.84201
35309	5.13549	4.49426	3.84208
35310	5.13563	4.4944	3.84218
35311	5.13578	4.49452	3.84226
35312	5.13592	4.49465	3.84234
35313	5.13607	4.49478	3.84243
35314	5.13621	4.4949	3.84251
35315	5.13636	4.49503	3.8426
35316	5.1365	4.49515	3.84267
35317	5.13665	4.49529	3.84276
35318	5.13679	4.49541	3.84285
35319	5.13694	4.49553	3.84292
35320	5.13709	4.49566	3.84301
35321	5.13723	4.49579	3.84309
35322	5.13738	4.49593	3.84319
35323	5.13752	4.49604	3.84326
35324	5.13767	4.49618	3.84336
35325	5.13781	4.4963	3.84344
35326	5.13796	4.49644	3.84353
35327	5.1381	4.49656	3.84361
35328	5.13825	4.49668	3.84369
35329	5.13839	4.49682	3.84378
35330	5.13854	4.49693	3.84385
35331	5.13869	4.49707	3.84394
35332	5.13883	4.49719	3.84403
35333	5.13898	4.49731	3.8441
35334	5.13912	4.49745	3.84419
35335	5.13927	4.49759	3.84429
35336	5.13941	4.49772	3.84437
35337	5.13956	4.49783	3.84445
35338	5.1397	4.49797	3.84454
35339	5.13985	4.49809	3.84462
35340	5.13999	4.49822	3.84471
35341	5.14014	4.49835	3.84479
35342	5.14029	4.49846	3.84487
35343	5.14043	4.4986	3.84496
35344	5.14058	4.49872	3.84504
35345	5.14072	4.49886	3.84513
35346	5.14087	4.49898	3.84521
35347	5.14101	4.49912	3.8453
35348	5.14116	4.49923	3.84537
35349	5.1413	4.49937	3.84547
35350	5.14145	4.4995	3.84555
35351	5.14159	4.49962	3.84563
35352	5.14174	4.49975	3.84572
35353	5.14189	4.49987	3.8458
35354	5.14203	4.50001	3.84589
35355	5.14218	4.50013	3.84597
35356	5.14232	4.50025	3.84605
35357	5.14247	4.50038	3.84614
35358	5.14261	4.50052	3.84623
35359	5.14276	4.50065	3.84631
35360	5.1429	4.50077	3.84639
35361	5.14305	4.50091	3.84648
35362	5.14319	4.50102	3.84656
35363	5.14334	4.50116	3.84665
35364	5.14349	4.50128	3.84673
35365	5.14363	4.5014	3.84681
35366	5.14378	4.50154	3.8469
35367	5.14392	4.50165	3.84698
35368	5.14407	4.50179	3.84707
35369	5.14421	4.50191	3.84715
35370	5.14436	4.50205	3.84724
35371	5.1445	4.50218	3.84733
35372	5.14465	4.50231	3.84742
35373	5.14479	4.50244	3.8475
35374	5.14494	4.50255	3.84758
35375	5.14509	4.50269	3.84767
35376	5.14523	4.50281	3.84774
35377	5.14538	4.50294	3.84783
35378	5.14552	4.50307	3.84792
35379	5.14567	4.50321	3.84801
35380	5.14581	4.50333	3.84809
35381	5.14596	4.50347	3.84818
35382	5.1461	4.50359	3.84826
35383	5.14625	4.50371	3.84834
35384	5.14639	4.50384	3.84843
35385	5.14654	4.50396	3.84851
35386	5.14669	4.5041	3.8486
35387	5.14683	4.50422	3.84868
35388	5.14698	4.50436	3.84877
35389	5.14712	4.50447	3.84885
35390	5.14727	4.50461	3.84894
35391	5.14741	4.50474	3.84902
35392	5.14756	4.50487	3.84911
35393	5.1477	4.505	3.8492
35394	5.14785	4.50511	3.84927
35395	5.14799	4.50525	3.84937
35396	5.14814	4.50537	3.84945
35397	5.14828	4.50551	3.84954
35398	5.14843	4.50563	3.84962
35399	5.14858	4.50577	3.84971
35400	5.14872	4.50589	3.84979
35401	5.14887	4.50603	3.84988
35402	5.14901	4.50615	3.84996
35403	5.14916	4.50627	3.85004
35404	5.1493	4.5064	3.85013
35405	5.14945	4.50653	3.85021
35406	5.14959	4.50667	3.85031
35407	5.14974	4.50679	3.85039
35408	5.14988	4.50693	3.85048
35409	5.15003	4.50704	3.85056
35410	5.15018	4.50718	3.85065
35411	5.15032	4.5073	3.85073
35412	5.15047	4.50742	3.85081
35413	5.15061	4.50756	3.8509
35414	5.15076	4.50767	3.85098
35415	5.1509	4.50781	3.85107
35416	5.15105	4.50795	3.85116
35417	5.15119	4.50808	3.85125
35418	5.15134	4.5082	3.85132
35419	5.15148	4.50833	3.85141
35420	5.15163	4.50846	3.8515
35421	5.15178	4.50857	3.85157
35422	5.15192	4.50871	3.85167
35423	5.15207	4.50885	3.85176
35424	5.15221	4.50896	3.85183
35425	5.15236	4.5091	3.85193
35426	5.1525	4.50923	3.85201
35427	5.15265	4.50935	3.85209
35428	5.15279	4.50949	3.85218
35429	5.15294	4.5096	3.85226
35430	5.15308	4.50974	3.85235
35431	5.15323	4.50986	3.85243
35432	5.15338	4.51001	3.85253
35433	5.15352	4.51012	3.85261
35434	5.15367	4.51026	3.8527
35435	5.15381	4.51038	3.85278
35436	5.15396	4.5105	3.85286
35437	5.1541	4.51064	3.85295
35438	5.15425	4.51078	3.85304
35439	5.15439	4.51089	3.85312
35440	5.15454	4.51103	3.85321
35441	5.15468	4.51116	3.8533
35442	5.15483	4.51128	3.85338
35443	5.15498	4.51141	3.85347
35444	5.15512	4.51154	3.85355
35445	5.15527	4.51168	3.85364
35446	5.15541	4.51179	3.85372
35447	5.15556	4.51193	3.85381
35448	5.1557	4.51205	3.85389
35449	5.15585	4.51219	3.85399
35450	5.15599	4.51231	3.85407
35451	5.15614	4.51243	3.85415
35452	5.15628	4.51257	3.85424
35453	5.15643	4.51271	3.85433
35454	5.15658	4.51282	3.85441
35455	5.15672	4.51296	3.8545
35456	5.15687	4.51309	3.85458
35457	5.15701	4.51321	3.85466
35458	5.15716	4.51334	3.85475
35459	5.1573	4.51347	3.85484
35460	5.15745	4.51361	3.85493
35461	5.15759	4.51372	3.85501
35462	5.15774	4.51387	3.8551
35463	5.15788	4.51398	3.85518
35464	5.15803	4.51412	3.85527
35465	5.15818	4.51424	3.85535
35466	5.15832	4.51436	3.85543
35467	5.15847	4.5145	3.85552
35468	5.15861	4.51464	3.85562
35469	5.15876	4.51476	3.8557
35470	5.1589	4.51488	3.85578
35471	5.15905	4.51502	3.85587
35472	5.15919	4.51514	3.85595
35473	5.15934	4.51527	3.85604
35474	5.15948	4.5154	3.85612
35475	5.15963	4.51554	3.85622
35476	5.15978	4.51566	3.8563
35477	5.15992	4.5158	3.85639
35478	5.16007	4.51591	3.85647
35479	5.16021	4.51605	3.85656
35480	5.16036	4.51617	3.85664
35481	5.1605	4.51631	3.85674
35482	5.16065	4.51643	3.85682
35483	5.16079	4.51657	3.85691
35484	5.16094	4.51669	3.85699
35485	5.16108	4.51681	3.85707
35486	5.16123	4.51695	3.85716
35487	5.16137	4.51709	3.85726
35488	5.16152	4.5172	3.85733
35489	5.16167	4.51734	3.85743
35490	5.16181	4.51747	3.85751
35491	5.16196	4.51759	3.85759
35492	5.1621	4.51772	3.85768
35493	5.16225	4.51784	3.85776
35494	5.16239	4.51798	3.85785
35495	5.16254	4.51812	3.85795
35496	5.16268	4.51825	3.85803
35497	5.16283	4.51836	3.85811
35498	5.16297	4.5185	3.8582
35499	5.16312	4.51862	3.85828
35500	5.16327	4.51876	3.85838
35501	5.16341	4.51889	3.85846
35502	5.16356	4.51902	3.85855
35503	5.1637	4.51914	3.85863
35504	5.16385	4.51928	3.85872
35505	5.16399	4.5194	3.8588
35506	5.16414	4.51954	3.8589
35507	5.16428	4.51965	3.85897
35508	5.16443	4.5198	3.85907
35509	5.16457	4.51992	3.85915
35510	5.16472	4.52004	3.85923
35511	5.16487	4.52018	3.85932
35512	5.16501	4.52032	3.85942
35513	5.16516	4.52043	3.85949
35514	5.1653	4.52057	3.85959
35515	5.16545	4.5207	3.85967
35516	5.16559	4.52081	3.85975
35517	5.16574	4.52095	3.85984
35518	5.16588	4.52109	3.85994
35519	5.16603	4.52121	3.86001
35520	5.16617	4.52135	3.86011
35521	5.16632	4.52147	3.86019
35522	5.16647	4.52159	3.86027
35523	5.16661	4.52173	3.86036
35524	5.16676	4.52185	3.86045
35525	5.1669	4.522	3.86054
35526	5.16705	4.52211	3.86062
35527	5.16719	4.52225	3.86071
35528	5.16734	4.52237	3.86079
35529	5.16748	4.5225	3.86088
35530	5.16763	4.52263	3.86097
35531	5.16777	4.52277	3.86106
35532	5.16792	4.52289	3.86114
35533	5.16807	4.52303	3.86123
35534	5.16821	4.52314	3.86131
35535	5.16836	4.52328	3.8614
35536	5.1685	4.52342	3.8615
35537	5.16865	4.52355	3.86158
35538	5.16879	4.52367	3.86166
35539	5.16894	4.5238	3.86176
35540	5.16908	4.52393	3.86184
35541	5.16923	4.52407	3.86193
35542	5.16937	4.52419	3.86201
35543	5.16952	4.52432	3.86211
35544	5.16967	4.52444	3.86218
35545	5.16981	4.52458	3.86228
35546	5.16996	4.5247	3.86236
35547	5.1701	4.52484	3.86245
35548	5.17025	4.52496	3.86254
35549	5.17039	4.5251	3.86263
35550	5.17054	4.52522	3.86271
35551	5.17068	4.52536	3.8628
35552	5.17083	4.52548	3.86288
35553	5.17097	4.52562	3.86298
35554	5.17112	4.52574	3.86306
35555	5.17127	4.52588	3.86315
35556	5.17141	4.526	3.86323
35557	5.17156	4.52614	3.86333
35558	5.1717	4.52626	3.86341
35559	5.17185	4.5264	3.8635
35560	5.17199	4.52652	3.86358
35561	5.17214	4.52665	3.86367
35562	5.17228	4.52678	3.86375
35563	5.17243	4.52692	3.86385
35564	5.17257	4.52704	3.86393
35565	5.17272	4.52718	3.86402
35566	5.17287	4.5273	3.8641
35567	5.17301	4.52744	3.8642
35568	5.17316	4.52755	3.86428
35569	5.1733	4.5277	3.86437
35570	5.17345	4.52781	3.86445
35571	5.17359	4.52795	3.86454
35572	5.17374	4.52807	3.86463
35573	5.17388	4.52821	3.86472
35574	5.17403	4.52834	3.8648
35575	5.17417	4.52847	3.8649
35576	5.17432	4.5286	3.86498
35577	5.17446	4.52874	3.86507
35578	5.17461	4.52885	3.86515
35579	5.17476	4.529	3.86525
35580	5.1749	4.52911	3.86533
35581	5.17505	4.52925	3.86542
35582	5.17519	4.52937	3.8655
35583	5.17534	4.52951	3.8656
35584	5.17548	4.52964	3.86568
35585	5.17563	4.52977	3.86577
35586	5.17577	4.52989	3.86585
35587	5.17592	4.53003	3.86594
35588	5.17606	4.53015	3.86602
35589	5.17621	4.53029	3.86612
35590	5.17636	4.53041	3.8662
35591	5.1765	4.53055	3.86629
35592	5.17665	4.53067	3.86638
35593	5.17679	4.53081	3.86647
35594	5.17694	4.53093	3.86655
35595	5.17708	4.53107	3.86665
35596	5.17723	4.53119	3.86672
35597	5.17737	4.53132	3.86682
35598	5.17752	4.53146	3.86691
35599	5.17766	4.53159	3.867
35600	5.17781	4.53171	3.86708
35601	5.17796	4.53185	3.86717
35602	5.1781	4.53196	3.86725
35603	5.17825	4.5321	3.86734
35604	5.17839	4.53225	3.86744
35605	5.17854	4.53237	3.86752
35606	5.17868	4.53249	3.8676
35607	5.17883	4.53262	3.86769
35608	5.17897	4.53276	3.86779
35609	5.17912	4.53289	3.86787
35610	5.17926	4.53301	3.86795
35611	5.17941	4.53315	3.86805
35612	5.17956	4.53329	3.86814
35613	5.1797	4.53341	3.86822
35614	5.17985	4.53354	3.86831
35615	5.17999	4.53367	3.8684
35616	5.18014	4.53381	3.86849
35617	5.18028	4.53393	3.86858
35618	5.18043	4.53407	3.86867
35619	5.18057	4.53419	3.86875
35620	5.18072	4.53433	3.86884
35621	5.18086	4.53444	3.86892
35622	5.18101	4.53459	3.86902
35623	5.18116	4.53471	3.8691
35624	5.1813	4.53484	3.86919
35625	5.18145	4.53497	3.86927
35626	5.18159	4.53511	3.86937
35627	5.18174	4.53523	3.86945
35628	5.18188	4.53537	3.86954
35629	5.18203	4.53548	3.86962
35630	5.18217	4.53562	3.86972
35631	5.18232	4.53576	3.86981
35632	5.18246	4.53589	3.8699
35633	5.18261	4.536	3.86998
35634	5.18276	4.53614	3.87007
35635	5.1829	4.53628	3.87016
35636	5.18305	4.53641	3.87025
35637	5.18319	4.53653	3.87033
35638	5.18334	4.53666	3.87042
35639	5.18348	4.5368	3.87052
35640	5.18363	4.53693	3.8706
35641	5.18377	4.53706	3.87069
35642	5.18392	4.53719	3.87078
35643	5.18406	4.53733	3.87087
35644	5.18421	4.53745	3.87095
35645	5.18436	4.53759	3.87105
35646	5.1845	4.53771	3.87113
35647	5.18465	4.53785	3.87122
35648	5.18479	4.53797	3.87131
35649	5.18494	4.53811	3.8714
35650	5.18508	4.53822	3.87148
35651	5.18523	4.53836	3.87157
35652	5.18537	4.5385	3.87167
35653	5.18552	4.53863	3.87175
35654	5.18566	4.53875	3.87183
35655	5.18581	4.53888	3.87193
35656	5.18595	4.53902	3.87202
35657	5.1861	4.53915	3.8721
35658	5.18625	4.53928	3.8722
35659	5.18639	4.53941	3.87228
35660	5.18654	4.53955	3.87237
35661	5.18668	4.53967	3.87246
35662	5.18683	4.53981	3.87255
35663	5.18697	4.53993	3.87263
35664	5.18712	4.54007	3.87273
35665	5.18726	4.54019	3.87281
35666	5.18741	4.54033	3.8729
35667	5.18755	4.54044	3.87298
35668	5.1877	4.54058	3.87308
35669	5.18785	4.54072	3.87317
35670	5.18799	4.54085	3.87326
35671	5.18814	4.54097	3.87334
35672	5.18828	4.5411	3.87343
35673	5.18843	4.54125	3.87353
35674	5.18857	4.54137	3.87361
35675	5.18872	4.5415	3.8737
35676	5.18886	4.54163	3.87378
35677	5.18901	4.54177	3.87388
35678	5.18915	4.54189	3.87396
35679	5.1893	4.54203	3.87406
35680	5.18945	4.54215	3.87414
35681	5.18959	4.54229	3.87424
35682	5.18974	4.54241	3.87432
35683	5.18988	4.54255	3.87441
35684	5.19003	4.54269	3.8745
35685	5.19017	4.54281	3.87459
35686	5.19032	4.54295	3.87468
35687	5.19046	4.54307	3.87476
35688	5.19061	4.54321	3.87486
35689	5.19075	4.54333	3.87494
35690	5.1909	4.54347	3.87504
35691	5.19105	4.54359	3.87512
35692	5.19119	4.54373	3.87521
35693	5.19134	4.54385	3.8753
35694	5.19148	4.54399	3.87539
35695	5.19163	4.54411	3.87547
35696	5.19177	4.54425	3.87556
35697	5.19192	4.54439	3.87566
35698	5.19206	4.54451	3.87574
35699	5.19221	4.54465	3.87584
35700	5.19235	4.54477	3.87592
35701	5.1925	4.54491	3.87602
35702	5.19265	4.54503	3.8761
35703	5.19279	4.54517	3.87619
35704	5.19294	4.54531	3.87628
35705	5.19308	4.54544	3.87637
35706	5.19323	4.54555	3.87645
35707	5.19337	4.54569	3.87654
35708	5.19352	4.54583	3.87664
35709	5.19366	4.54596	3.87673
35710	5.19381	4.54607	3.87681
35711	5.19395	4.54621	3.8769
35712	5.1941	4.54636	3.877
35713	5.19425	4.54647	3.87708
35714	5.19439	4.54661	3.87717
35715	5.19454	4.54675	3.87727
35716	5.19468	4.54688	3.87735
35717	5.19483	4.547	3.87743
35718	5.19497	4.54713	3.87753
35719	5.19512	4.54727	3.87762
35720	5.19526	4.5474	3.8777
35721	5.19541	4.54753	3.8778
35722	5.19555	4.54766	3.87788
35723	5.1957	4.5478	3.87798
35724	5.19585	4.54792	3.87806
35725	5.19599	4.54805	3.87815
35726	5.19614	4.54819	3.87825
35727	5.19628	4.54832	3.87834
35728	5.19643	4.54844	3.87842
35729	5.19657	4.54858	3.87851
35730	5.19672	4.54872	3.8786
35731	5.19686	4.54884	3.87869
35732	5.19701	4.54898	3.87878
35733	5.19715	4.5491	3.87886
35734	5.1973	4.54924	3.87896
35735	5.19745	4.54936	3.87904
35736	5.19759	4.5495	3.87914
35737	5.19774	4.54964	3.87923
35738	5.19788	4.54977	3.87932
35739	5.19803	4.54988	3.8794
35740	5.19817	4.55002	3.87949
35741	5.19832	4.55017	3.87959
35742	5.19846	4.55028	3.87967
35743	5.19861	4.55042	3.87977
35744	5.19875	4.55056	3.87986
35745	5.1989	4.55069	3.87995
35746	5.19904	4.55081	3.88003
35747	5.19919	4.55094	3.88012
35748	5.19934	4.55109	3.88022
35749	5.19948	4.55121	3.8803
35750	5.19963	4.55134	3.88039
35751	5.19977	4.55148	3.88049
35752	5.19992	4.55161	3.88058
35753	5.20006	4.55173	3.88066
35754	5.20021	4.55186	3.88075
35755	5.20035	4.55201	3.88085
35756	5.2005	4.55213	3.88093
35757	5.20064	4.55227	3.88103
35758	5.20079	4.55239	3.88111
35759	5.20094	4.55253	3.88121
35760	5.20108	4.55265	3.88129
35761	5.20123	4.55279	3.88138
35762	5.20137	4.55293	3.88148
35763	5.20152	4.55305	3.88156
35764	5.20166	4.55319	3.88166
35765	5.20181	4.55332	3.88174
35766	5.20195	4.55345	3.88184
35767	5.2021	4.55358	3.88192
35768	5.20224	4.55372	3.88202
35769	5.20239	4.55384	3.8821
35770	5.20254	4.55398	3.88219
35771	5.20268	4.55412	3.88229
35772	5.20283	4.55424	3.88237
35773	5.20297	4.55438	3.88246
35774	5.20312	4.5545	3.88255
35775	5.20326	4.55464	3.88265
35776	5.20341	4.55476	3.88273
35777	5.20355	4.5549	3.88282
35778	5.2037	4.55504	3.88292
35779	5.20384	4.55516	3.883
35780	5.20399	4.5553	3.8831
35781	5.20414	4.55542	3.88318
35782	5.20428	4.55556	3.88328
35783	5.20443	4.55568	3.88336
35784	5.20457	4.55582	3.88345
35785	5.20472	4.55596	3.88355
35786	5.20486	4.55609	3.88364
35787	5.20501	4.55623	3.88373
35788	5.20515	4.55635	3.88382
35789	5.2053	4.55649	3.88391
35790	5.20544	4.5566	3.88399
35791	5.20559	4.55674	3.88408
35792	5.20574	4.55689	3.88418
35793	5.20588	4.55701	3.88427
35794	5.20603	4.55715	3.88436
35795	5.20617	4.55727	3.88445
35796	5.20632	4.55741	3.88454
35797	5.20646	4.55753	3.88462
35798	5.20661	4.55766	3.88471
35799	5.20675	4.55781	3.88481
35800	5.2069	4.55793	3.8849
35801	5.20704	4.55808	3.885
35802	5.20719	4.55819	3.88508
35803	5.20734	4.55833	3.88517
35804	5.20748	4.55847	3.88527
35805	5.20763	4.5586	3.88535
35806	5.20777	4.55872	3.88544
35807	5.20792	4.55885	3.88553
35808	5.20806	4.559	3.88563
35809	5.20821	4.55911	3.88571
35810	5.20835	4.55925	3.8858
35811	5.2085	4.5594	3.8859
35812	5.20864	4.55952	3.88599
35813	5.20879	4.55966	3.88608
35814	5.20894	4.55978	3.88617
35815	5.20908	4.55992	3.88626
35816	5.20923	4.56004	3.88634
35817	5.20937	4.56019	3.88644
35818	5.20952	4.5603	3.88652
35819	5.20966	4.56044	3.88662
35820	5.20981	4.56059	3.88672
35821	5.20995	4.5607	3.8868
35822	5.2101	4.56084	3.88689
35823	5.21024	4.56098	3.88699
35824	5.21039	4.56111	3.88708
35825	5.21054	4.56125	3.88717
35826	5.21068	4.56137	3.88726
35827	5.21083	4.56151	3.88735
35828	5.21097	4.56163	3.88743
35829	5.21112	4.56176	3.88752
35830	5.21126	4.56191	3.88762
35831	5.21141	4.56203	3.88771
35832	5.21155	4.56218	3.88781
35833	5.2117	4.56229	3.88789
35834	5.21184	4.56243	3.88798
35835	5.21199	4.56257	3.88808
35836	5.21213	4.5627	3.88817
35837	5.21228	4.56284	3.88826
35838	5.21243	4.56296	3.88835
35839	5.21257	4.5631	3.88844
35840	5.21272	4.56321	3.88852
35841	5.21286	4.56335	3.88862
35842	5.21301	4.5635	3.88872
